﻿ID,Area,Longitude,Latitude,error_info
1104,万寿路街道_110108001000,116.280553,39.909346,No_SV_ID
1105,万寿路街道_110108001000,116.280976,39.909293,No_SV_ID
1107,万寿路街道_110108001000,116.281075,39.909181,No_SV_ID
1114,万寿路街道_110108001000,116.282878,39.902566,No_SV_ID
1115,万寿路街道_110108001000,116.282295,39.902572,No_SV_ID
1116,万寿路街道_110108001000,116.281726,39.902663,No_SV_ID
1135,万寿路街道_110108001000,116.281983,39.908863,No_SV_ID
1136,万寿路街道_110108001000,116.282565,39.908902,No_SV_ID
1156,万寿路街道_110108001000,116.282006,39.912636,No_SV_ID
1157,万寿路街道_110108001000,116.282007,39.913086,No_SV_ID
1158,万寿路街道_110108001000,116.282007,39.913536,No_SV_ID
1159,万寿路街道_110108001000,116.282008,39.913987,No_SV_ID
1160,万寿路街道_110108001000,116.282009,39.914437,No_SV_ID
1223,万寿路街道_110108001000,116.289138,39.917497,No_SV_ID
1224,万寿路街道_110108001000,116.288572,39.917608,No_SV_ID
1251,万寿路街道_110108001000,116.285653,39.899516,No_SV_ID
1252,万寿路街道_110108001000,116.285786,39.899077,No_SV_ID
1274,万寿路街道_110108001000,116.285806,39.899013,No_SV_ID
1275,万寿路街道_110108001000,116.286389,39.898987,No_SV_ID
1276,万寿路街道_110108001000,116.286973,39.89896,No_SV_ID
1287,万寿路街道_110108001000,116.287153,39.899009,No_SV_ID
1290,万寿路街道_110108001000,116.287392,39.896816,No_SV_ID
1291,万寿路街道_110108001000,116.287389,39.897266,No_SV_ID
1292,万寿路街道_110108001000,116.287386,39.897717,No_SV_ID
1293,万寿路街道_110108001000,116.287383,39.898167,No_SV_ID
1294,万寿路街道_110108001000,116.287233,39.8986,No_SV_ID
1300,万寿路街道_110108001000,116.287454,39.90035,No_SV_ID
1301,万寿路街道_110108001000,116.287452,39.8999,No_SV_ID
1302,万寿路街道_110108001000,116.287373,39.899457,No_SV_ID
1303,万寿路街道_110108001000,116.287166,39.899036,No_SV_ID
1304,万寿路街道_110108001000,116.287153,39.899009,No_SV_ID
1305,万寿路街道_110108001000,116.287737,39.899,No_SV_ID
1306,万寿路街道_110108001000,116.288322,39.899004,No_SV_ID
1307,万寿路街道_110108001000,116.288907,39.899004,No_SV_ID
1308,万寿路街道_110108001000,116.288425,39.895803,No_SV_ID
1309,万寿路街道_110108001000,116.287841,39.89581,No_SV_ID
1320,万寿路街道_110108001000,116.288933,39.911607,No_SV_ID
1324,万寿路街道_110108001000,116.28869,39.903526,No_SV_ID
1325,万寿路街道_110108001000,116.2889,39.903944,No_SV_ID
1326,万寿路街道_110108001000,116.288931,39.904393,No_SV_ID
1327,万寿路街道_110108001000,116.288927,39.904843,No_SV_ID
1330,万寿路街道_110108001000,116.288623,39.902903,No_SV_ID
1331,万寿路街道_110108001000,116.288425,39.895803,No_SV_ID
1332,万寿路街道_110108001000,116.28888,39.896087,No_SV_ID
1337,万寿路街道_110108001000,116.288751,39.905512,No_SV_ID
1342,万寿路街道_110108001000,116.292195,39.910545,No_SV_ID
1343,万寿路街道_110108001000,116.29162,39.91047,No_SV_ID
1349,万寿路街道_110108001000,116.289096,39.899004,No_SV_ID
1350,万寿路街道_110108001000,116.288973,39.898563,No_SV_ID
1351,万寿路街道_110108001000,116.288934,39.898115,No_SV_ID
1352,万寿路街道_110108001000,116.289477,39.89678,No_SV_ID
1353,万寿路街道_110108001000,116.289138,39.897146,No_SV_ID
1354,万寿路街道_110108001000,116.288951,39.89757,No_SV_ID
1355,万寿路街道_110108001000,116.28894,39.897742,No_SV_ID
1356,万寿路街道_110108001000,116.289525,39.897745,No_SV_ID
1363,万寿路街道_110108001000,116.289096,39.899004,No_SV_ID
1368,万寿路街道_110108001000,116.289006,39.911676,No_SV_ID
1369,万寿路街道_110108001000,116.28959,39.911684,No_SV_ID
1370,万寿路街道_110108001000,116.290175,39.911685,No_SV_ID
1371,万寿路街道_110108001000,116.290759,39.911692,No_SV_ID
1372,万寿路街道_110108001000,116.291337,39.911736,No_SV_ID
1373,万寿路街道_110108001000,116.291856,39.911942,No_SV_ID
1374,万寿路街道_110108001000,116.289006,39.911676,No_SV_ID
1375,万寿路街道_110108001000,116.288993,39.912126,No_SV_ID
1379,万寿路街道_110108001000,116.288999,39.913927,No_SV_ID
1380,万寿路街道_110108001000,116.288989,39.914924,No_SV_ID
1381,万寿路街道_110108001000,116.288989,39.914924,No_SV_ID
1382,万寿路街道_110108001000,116.289017,39.914475,No_SV_ID
1390,万寿路街道_110108001000,116.289107,39.91425,No_SV_ID
1391,万寿路街道_110108001000,116.289692,39.91425,No_SV_ID
1392,万寿路街道_110108001000,116.290276,39.914246,No_SV_ID
1393,万寿路街道_110108001000,116.290861,39.914245,No_SV_ID
1397,万寿路街道_110108001000,116.28934,39.896375,No_SV_ID
1398,万寿路街道_110108001000,116.289838,39.895988,No_SV_ID
1399,万寿路街道_110108001000,116.289418,39.8963,No_SV_ID
1401,万寿路街道_110108001000,116.290404,39.915477,No_SV_ID
1402,万寿路街道_110108001000,116.289938,39.915247,No_SV_ID
1403,万寿路街道_110108001000,116.289379,39.915113,No_SV_ID
1404,万寿路街道_110108001000,116.289138,39.917497,No_SV_ID
1405,万寿路街道_110108001000,116.289522,39.896794,No_SV_ID
1406,万寿路街道_110108001000,116.289522,39.896794,No_SV_ID
1407,万寿路街道_110108001000,116.289986,39.897068,No_SV_ID
1408,万寿路街道_110108001000,116.290096,39.896563,No_SV_ID
1409,万寿路街道_110108001000,116.289578,39.896772,No_SV_ID
1411,万寿路街道_110108001000,116.289586,39.916902,No_SV_ID
1427,万寿路街道_110108001000,116.289645,39.917054,No_SV_ID
1432,万寿路街道_110108001000,116.289645,39.917054,No_SV_ID
1433,万寿路街道_110108001000,116.289586,39.916902,No_SV_ID
1434,万寿路街道_110108001000,116.290137,39.916751,No_SV_ID
1435,万寿路街道_110108001000,116.289645,39.917054,No_SV_ID
1436,万寿路街道_110108001000,116.289762,39.917061,No_SV_ID
1437,万寿路街道_110108001000,116.290328,39.916946,No_SV_ID
1438,万寿路街道_110108001000,116.290898,39.916844,No_SV_ID
1445,万寿路街道_110108001000,116.291353,39.90121,No_SV_ID
1446,万寿路街道_110108001000,116.290769,39.901216,No_SV_ID
1468,万寿路街道_110108001000,116.291483,39.912217,No_SV_ID
1469,万寿路街道_110108001000,116.292062,39.912155,No_SV_ID
1470,万寿路街道_110108001000,116.29158,39.912909,No_SV_ID
1471,万寿路街道_110108001000,116.291995,39.912594,No_SV_ID
1490,万寿路街道_110108001000,116.292453,39.912327,No_SV_ID
1493,万寿路街道_110108001000,116.293419,39.896305,No_SV_ID
1495,万寿路街道_110108001000,116.292195,39.910545,No_SV_ID
1498,万寿路街道_110108001000,116.292241,39.911895,No_SV_ID
1499,万寿路街道_110108001000,116.292195,39.910545,No_SV_ID
1500,万寿路街道_110108001000,116.292258,39.91214,No_SV_ID
1501,万寿路街道_110108001000,116.292258,39.91214,No_SV_ID
1505,万寿路街道_110108001000,116.292448,39.906764,No_SV_ID
1516,万寿路街道_110108001000,116.292998,39.909123,No_SV_ID
1517,万寿路街道_110108001000,116.292681,39.9095,No_SV_ID
1518,万寿路街道_110108001000,116.292541,39.909934,No_SV_ID
1519,万寿路街道_110108001000,116.292434,39.910373,No_SV_ID
1520,万寿路街道_110108001000,116.292673,39.912548,No_SV_ID
1521,万寿路街道_110108001000,116.29247,39.912971,No_SV_ID
1538,万寿路街道_110108001000,116.292453,39.912327,No_SV_ID
1553,万寿路街道_110108001000,116.292926,39.909052,No_SV_ID
1554,万寿路街道_110108001000,116.295841,39.907714,No_SV_ID
1555,万寿路街道_110108001000,116.295257,39.907706,No_SV_ID
1556,万寿路街道_110108001000,116.294673,39.907703,No_SV_ID
1557,万寿路街道_110108001000,116.294088,39.907707,No_SV_ID
1560,万寿路街道_110108001000,116.292556,39.912355,No_SV_ID
1561,万寿路街道_110108001000,116.294465,39.911859,No_SV_ID
1562,万寿路街道_110108001000,116.29388,39.911861,No_SV_ID
1563,万寿路街道_110108001000,116.293321,39.911985,No_SV_ID
1564,万寿路街道_110108001000,116.292823,39.91222,No_SV_ID
1565,万寿路街道_110108001000,116.292984,39.91279,No_SV_ID
1567,万寿路街道_110108001000,116.292957,39.91558,No_SV_ID
1572,万寿路街道_110108001000,116.292998,39.909123,No_SV_ID
1573,万寿路街道_110108001000,116.293583,39.909128,No_SV_ID
1574,万寿路街道_110108001000,116.292984,39.91279,No_SV_ID
1575,万寿路街道_110108001000,116.29331,39.912784,No_SV_ID
1576,万寿路街道_110108001000,116.293309,39.913192,No_SV_ID
1577,万寿路街道_110108001000,116.293985,39.912894,No_SV_ID
1578,万寿路街道_110108001000,116.293413,39.912801,No_SV_ID
1579,万寿路街道_110108001000,116.293965,39.912806,No_SV_ID
1580,万寿路街道_110108001000,116.293382,39.912779,No_SV_ID
1581,万寿路街道_110108001000,116.295013,39.913207,No_SV_ID
1582,万寿路街道_110108001000,116.294428,39.913216,No_SV_ID
1583,万寿路街道_110108001000,116.293843,39.913201,No_SV_ID
1584,万寿路街道_110108001000,116.293343,39.913272,No_SV_ID
1585,万寿路街道_110108001000,116.293982,39.913333,No_SV_ID
1586,万寿路街道_110108001000,116.293401,39.913277,No_SV_ID
1587,万寿路街道_110108001000,116.293343,39.913272,No_SV_ID
1588,万寿路街道_110108001000,116.293371,39.913365,No_SV_ID
1589,万寿路街道_110108001000,116.293951,39.913421,No_SV_ID
1590,万寿路街道_110108001000,116.293371,39.913365,No_SV_ID
1591,万寿路街道_110108001000,116.293387,39.913458,No_SV_ID
1604,万寿路街道_110108001000,116.295162,39.896162,No_SV_ID
1605,万寿路街道_110108001000,116.294578,39.896163,No_SV_ID
1606,万寿路街道_110108001000,116.293993,39.896164,No_SV_ID
1607,万寿路街道_110108001000,116.294229,39.909467,No_SV_ID
1608,万寿路街道_110108001000,116.293976,39.909059,No_SV_ID
1612,万寿路街道_110108001000,116.294111,39.909028,No_SV_ID
1618,万寿路街道_110108001000,116.294239,39.90343,No_SV_ID
1623,万寿路街道_110108001000,116.294531,39.913907,No_SV_ID
1627,万寿路街道_110108001000,116.294827,39.913058,No_SV_ID
1628,万寿路街道_110108001000,116.294242,39.913058,No_SV_ID
1629,万寿路街道_110108001000,116.294073,39.913384,No_SV_ID
1630,万寿路街道_110108001000,116.294657,39.913359,No_SV_ID
1640,万寿路街道_110108001000,116.294457,39.912405,No_SV_ID
1641,万寿路街道_110108001000,116.294463,39.911955,No_SV_ID
1642,万寿路街道_110108001000,116.294465,39.911859,No_SV_ID
1645,万寿路街道_110108001000,116.294699,39.911862,No_SV_ID
1646,万寿路街道_110108001000,116.295036,39.906249,No_SV_ID
1648,万寿路街道_110108001000,116.294699,39.911862,No_SV_ID
1649,万寿路街道_110108001000,116.294775,39.914019,No_SV_ID
1652,万寿路街道_110108001000,116.294887,39.913102,No_SV_ID
1653,万寿路街道_110108001000,116.294952,39.913599,No_SV_ID
1654,万寿路街道_110108001000,116.294887,39.913102,No_SV_ID
1655,万寿路街道_110108001000,116.295062,39.913342,No_SV_ID
1656,万寿路街道_110108001000,116.295196,39.906319,No_SV_ID
1657,万寿路街道_110108001000,116.295004,39.913198,No_SV_ID
1658,万寿路街道_110108001000,116.295013,39.913207,No_SV_ID
1659,万寿路街道_110108001000,116.295062,39.913342,No_SV_ID
1660,万寿路街道_110108001000,116.295101,39.913266,No_SV_ID
1663,万寿路街道_110108001000,116.295817,39.906453,No_SV_ID
1664,万寿路街道_110108001000,116.295252,39.906337,No_SV_ID
1665,万寿路街道_110108001000,116.295701,39.913129,No_SV_ID
1676,万寿路街道_110108001000,116.295974,39.912253,No_SV_ID
1677,万寿路街道_110108001000,116.295976,39.912698,No_SV_ID
1680,万寿路街道_110108001000,116.295974,39.910989,No_SV_ID
1681,万寿路街道_110108001000,116.295999,39.91054,No_SV_ID
1682,万寿路街道_110108001000,116.296,39.91009,No_SV_ID
1683,万寿路街道_110108001000,116.296001,39.90964,No_SV_ID
1684,万寿路街道_110108001000,116.295969,39.909191,No_SV_ID
1685,万寿路街道_110108001000,116.295769,39.913067,No_SV_ID
1686,万寿路街道_110108001000,116.295817,39.906453,No_SV_ID
1687,万寿路街道_110108001000,116.296008,39.906874,No_SV_ID
1688,万寿路街道_110108001000,116.296005,39.907324,No_SV_ID
1691,万寿路街道_110108001000,116.295982,39.908036,No_SV_ID
1700,万寿路街道_110108001000,116.232115,39.917263,No_SV_ID
1701,万寿路街道_110108001000,116.231577,39.917292,No_SV_ID
1702,万寿路街道_110108001000,116.23169,39.917734,No_SV_ID
1703,万寿路街道_110108001000,116.231803,39.918175,No_SV_ID
1704,万寿路街道_110108001000,116.231918,39.918617,No_SV_ID
1705,万寿路街道_110108001000,116.232265,39.918936,No_SV_ID
1709,万寿路街道_110108001000,116.234234,39.919909,No_SV_ID
1719,万寿路街道_110108001000,116.239796,39.919856,No_SV_ID
1720,万寿路街道_110108001000,116.240352,39.919714,No_SV_ID
1721,万寿路街道_110108001000,116.240752,39.919511,No_SV_ID
1722,万寿路街道_110108001000,116.24058,39.91908,No_SV_ID
1723,万寿路街道_110108001000,116.240408,39.91865,No_SV_ID
1729,万寿路街道_110108001000,116.238328,39.917452,No_SV_ID
1730,万寿路街道_110108001000,116.237743,39.917453,No_SV_ID
1731,万寿路街道_110108001000,116.237158,39.917454,No_SV_ID
1732,万寿路街道_110108001000,116.236752,39.917314,No_SV_ID
1733,万寿路街道_110108001000,116.249677,39.913703,No_SV_ID
1734,万寿路街道_110108001000,116.249092,39.913703,No_SV_ID
1735,万寿路街道_110108001000,116.248507,39.913704,No_SV_ID
1736,万寿路街道_110108001000,116.247922,39.913704,No_SV_ID
1746,万寿路街道_110108001000,116.248221,39.916459,No_SV_ID
1747,万寿路街道_110108001000,116.248806,39.916456,No_SV_ID
1751,万寿路街道_110108001000,116.251146,39.916441,No_SV_ID
1752,万寿路街道_110108001000,116.251731,39.916436,No_SV_ID
1753,万寿路街道_110108001000,116.252316,39.91643,No_SV_ID
1754,万寿路街道_110108001000,116.252901,39.916424,No_SV_ID
1755,万寿路街道_110108001000,116.253081,39.916111,No_SV_ID
1756,万寿路街道_110108001000,116.253077,39.91566,No_SV_ID
1757,万寿路街道_110108001000,116.253072,39.91521,No_SV_ID
1758,万寿路街道_110108001000,116.253068,39.91476,No_SV_ID
1759,万寿路街道_110108001000,116.253077,39.914309,No_SV_ID
1760,万寿路街道_110108001000,116.253088,39.913859,No_SV_ID
1761,万寿路街道_110108001000,116.252683,39.913718,No_SV_ID
1762,万寿路街道_110108001000,116.252098,39.913711,No_SV_ID
1763,万寿路街道_110108001000,116.251938,39.914039,No_SV_ID
1764,万寿路街道_110108001000,116.251935,39.914489,No_SV_ID
1765,万寿路街道_110108001000,116.251684,39.914747,No_SV_ID
1766,万寿路街道_110108001000,116.251099,39.914746,No_SV_ID
1767,万寿路街道_110108001000,116.250514,39.914744,No_SV_ID
1768,万寿路街道_110108001000,116.249929,39.914742,No_SV_ID
1769,万寿路街道_110108001000,116.249671,39.914491,No_SV_ID
1770,万寿路街道_110108001000,116.249675,39.914041,No_SV_ID
1781,万寿路街道_110108001000,116.258645,39.910068,No_SV_ID
1782,万寿路街道_110108001000,116.259076,39.909952,No_SV_ID
1783,万寿路街道_110108001000,116.259661,39.909953,No_SV_ID
1784,万寿路街道_110108001000,116.260246,39.909955,No_SV_ID
1791,万寿路街道_110108001000,116.261023,39.908901,No_SV_ID
1792,万寿路街道_110108001000,116.260438,39.9089,No_SV_ID
1793,万寿路街道_110108001000,116.259853,39.908899,No_SV_ID
1794,万寿路街道_110108001000,116.259268,39.908898,No_SV_ID
1795,万寿路街道_110108001000,116.258684,39.908897,No_SV_ID
1796,万寿路街道_110108001000,116.258427,39.909158,No_SV_ID
1797,万寿路街道_110108001000,116.257842,39.909158,No_SV_ID
1798,万寿路街道_110108001000,116.257257,39.909158,No_SV_ID
1799,万寿路街道_110108001000,116.256672,39.909157,No_SV_ID
1800,万寿路街道_110108001000,116.256366,39.909371,No_SV_ID
1803,万寿路街道_110108001000,116.259536,39.895162,No_SV_ID
1804,万寿路街道_110108001000,116.258963,39.89525,No_SV_ID
1808,万寿路街道_110108001000,116.256636,39.895383,No_SV_ID
1809,万寿路街道_110108001000,116.256051,39.895384,No_SV_ID
1816,万寿路街道_110108001000,116.252739,39.895805,No_SV_ID
1818,万寿路街道_110108001000,116.253622,39.896064,No_SV_ID
1819,万寿路街道_110108001000,116.253037,39.896065,No_SV_ID
1820,万寿路街道_110108001000,116.252452,39.896067,No_SV_ID
1821,万寿路街道_110108001000,116.251867,39.896069,No_SV_ID
1822,万寿路街道_110108001000,116.251282,39.896071,No_SV_ID
1823,万寿路街道_110108001000,116.250858,39.89595,No_SV_ID
1824,万寿路街道_110108001000,116.25042,39.896064,No_SV_ID
1825,万寿路街道_110108001000,116.249835,39.896058,No_SV_ID
1826,万寿路街道_110108001000,116.249251,39.896051,No_SV_ID
1827,万寿路街道_110108001000,116.248666,39.896045,No_SV_ID
1828,万寿路街道_110108001000,116.248081,39.896038,No_SV_ID
1829,万寿路街道_110108001000,116.247496,39.896032,No_SV_ID
1830,万寿路街道_110108001000,116.246968,39.896072,No_SV_ID
1831,万寿路街道_110108001000,116.246967,39.896523,No_SV_ID
1832,万寿路街道_110108001000,116.246965,39.896973,No_SV_ID
1836,万寿路街道_110108001000,116.24696,39.898775,No_SV_ID
1837,万寿路街道_110108001000,116.246958,39.899225,No_SV_ID
1838,万寿路街道_110108001000,116.246957,39.899676,No_SV_ID
1839,万寿路街道_110108001000,116.246956,39.900126,No_SV_ID
1848,万寿路街道_110108001000,116.246947,39.90418,No_SV_ID
1849,万寿路街道_110108001000,116.246947,39.904631,No_SV_ID
1850,万寿路街道_110108001000,116.246946,39.905081,No_SV_ID
1851,万寿路街道_110108001000,116.246946,39.905532,No_SV_ID
1852,万寿路街道_110108001000,116.246946,39.905982,No_SV_ID
1856,万寿路街道_110108001000,116.246945,39.907784,No_SV_ID
1857,万寿路街道_110108001000,116.246945,39.908235,No_SV_ID
1858,万寿路街道_110108001000,116.246945,39.908685,No_SV_ID
1859,万寿路街道_110108001000,116.246944,39.909135,No_SV_ID
1860,万寿路街道_110108001000,116.246944,39.909586,No_SV_ID
1868,万寿路街道_110108001000,116.249082,39.911543,No_SV_ID
1869,万寿路街道_110108001000,116.249667,39.911541,No_SV_ID
1870,万寿路街道_110108001000,116.250252,39.91154,No_SV_ID
1871,万寿路街道_110108001000,116.250837,39.911539,No_SV_ID
1872,万寿路街道_110108001000,116.251422,39.911536,No_SV_ID
1873,万寿路街道_110108001000,116.252007,39.911531,No_SV_ID
1874,万寿路街道_110108001000,116.252592,39.911525,No_SV_ID
1875,万寿路街道_110108001000,116.253177,39.91152,No_SV_ID
1876,万寿路街道_110108001000,116.253762,39.911514,No_SV_ID
1877,万寿路街道_110108001000,116.253786,39.911088,No_SV_ID
1878,万寿路街道_110108001000,116.253778,39.910638,No_SV_ID
1879,万寿路街道_110108001000,116.254159,39.910477,No_SV_ID
1884,万寿路街道_110108001000,116.254164,39.908236,No_SV_ID
1891,万寿路街道_110108001000,116.256101,39.906569,No_SV_ID
1902,万寿路街道_110108001000,116.260945,39.90778,No_SV_ID
1903,万寿路街道_110108001000,116.261293,39.907961,No_SV_ID
1912,万寿路街道_110108001000,116.264719,39.906543,No_SV_ID
1914,万寿路街道_110108001000,116.265277,39.907004,No_SV_ID
1915,万寿路街道_110108001000,116.265259,39.907454,No_SV_ID
1916,万寿路街道_110108001000,116.265826,39.907471,No_SV_ID
1917,万寿路街道_110108001000,116.266045,39.907184,No_SV_ID
1918,万寿路街道_110108001000,116.266435,39.907038,No_SV_ID
1919,万寿路街道_110108001000,116.266493,39.907441,No_SV_ID
1920,万寿路街道_110108001000,116.266768,39.907821,No_SV_ID
1921,万寿路街道_110108001000,116.267044,39.908219,No_SV_ID
1922,万寿路街道_110108001000,116.267311,39.908619,No_SV_ID
1931,万寿路街道_110108001000,116.26641,39.911788,No_SV_ID
1932,万寿路街道_110108001000,116.266412,39.912238,No_SV_ID
1933,万寿路街道_110108001000,116.266414,39.912689,No_SV_ID
1934,万寿路街道_110108001000,116.26682,39.912826,No_SV_ID
1935,万寿路街道_110108001000,116.267322,39.912758,No_SV_ID
1936,万寿路街道_110108001000,116.267632,39.912972,No_SV_ID
1937,万寿路街道_110108001000,116.268169,39.91304,No_SV_ID
1938,万寿路街道_110108001000,116.268346,39.913396,No_SV_ID
1943,万寿路街道_110108001000,116.268754,39.915623,No_SV_ID
1944,万寿路街道_110108001000,116.268812,39.916071,No_SV_ID
1945,万寿路街道_110108001000,116.26887,39.91652,No_SV_ID
1946,万寿路街道_110108001000,116.26893,39.916968,No_SV_ID
1947,万寿路街道_110108001000,116.268977,39.917417,No_SV_ID
1961,万寿路街道_110108001000,116.275341,39.918701,No_SV_ID
1962,万寿路街道_110108001000,116.275925,39.918681,No_SV_ID
1970,万寿路街道_110108001000,116.280598,39.918524,No_SV_ID
1971,万寿路街道_110108001000,116.281183,39.918504,No_SV_ID
1972,万寿路街道_110108001000,116.281767,39.918484,No_SV_ID
1973,万寿路街道_110108001000,116.282351,39.918464,No_SV_ID
1974,万寿路街道_110108001000,116.282936,39.918444,No_SV_ID
1975,万寿路街道_110108001000,116.28352,39.918424,No_SV_ID
1976,万寿路街道_110108001000,116.284105,39.918404,No_SV_ID
1977,万寿路街道_110108001000,116.284689,39.918384,No_SV_ID
1985,万寿路街道_110108001000,116.289296,39.917762,No_SV_ID
1986,万寿路街道_110108001000,116.289871,39.917681,No_SV_ID
1987,万寿路街道_110108001000,116.289813,39.917316,No_SV_ID
1988,万寿路街道_110108001000,116.290307,39.917137,No_SV_ID
1989,万寿路街道_110108001000,116.290812,39.916911,No_SV_ID
1994,万寿路街道_110108001000,116.293316,39.915748,No_SV_ID
1995,万寿路街道_110108001000,116.293817,39.915515,No_SV_ID
1996,万寿路街道_110108001000,116.294318,39.915282,No_SV_ID
2003,万寿路街道_110108001000,116.296061,39.91272,No_SV_ID
2004,万寿路街道_110108001000,116.29606,39.91227,No_SV_ID
2007,万寿路街道_110108001000,116.296053,39.910918,No_SV_ID
2008,万寿路街道_110108001000,116.296049,39.910468,No_SV_ID
2009,万寿路街道_110108001000,116.296044,39.910017,No_SV_ID
2010,万寿路街道_110108001000,116.296041,39.909567,No_SV_ID
2014,万寿路街道_110108001000,116.296044,39.907765,No_SV_ID
2015,万寿路街道_110108001000,116.296046,39.907315,No_SV_ID
2016,万寿路街道_110108001000,116.296049,39.906864,No_SV_ID
2017,万寿路街道_110108001000,116.296051,39.906414,No_SV_ID
2018,万寿路街道_110108001000,116.296054,39.905963,No_SV_ID
2023,万寿路街道_110108001000,116.296057,39.903711,No_SV_ID
2042,万寿路街道_110108001000,116.295032,39.895948,No_SV_ID
2043,万寿路街道_110108001000,116.294447,39.89595,No_SV_ID
2044,万寿路街道_110108001000,116.293862,39.895952,No_SV_ID
2045,万寿路街道_110108001000,116.293277,39.895954,No_SV_ID
2046,万寿路街道_110108001000,116.292693,39.895956,No_SV_ID
2047,万寿路街道_110108001000,116.292108,39.895958,No_SV_ID
2048,万寿路街道_110108001000,116.291523,39.89596,No_SV_ID
2049,万寿路街道_110108001000,116.290938,39.895962,No_SV_ID
2050,万寿路街道_110108001000,116.290353,39.895964,No_SV_ID
2051,万寿路街道_110108001000,116.289769,39.895966,No_SV_ID
2052,万寿路街道_110108001000,116.289184,39.895968,No_SV_ID
2053,万寿路街道_110108001000,116.288762,39.895854,No_SV_ID
2054,万寿路街道_110108001000,116.288769,39.895404,No_SV_ID
2055,万寿路街道_110108001000,116.288408,39.895278,No_SV_ID
2059,万寿路街道_110108001000,116.28608,39.895395,No_SV_ID
2066,万寿路街道_110108001000,116.281986,39.895391,No_SV_ID
2067,万寿路街道_110108001000,116.281401,39.895389,No_SV_ID
2068,万寿路街道_110108001000,116.280816,39.89539,No_SV_ID
2069,万寿路街道_110108001000,116.280231,39.895392,No_SV_ID
2070,万寿路街道_110108001000,116.279646,39.895394,No_SV_ID
2071,万寿路街道_110108001000,116.279062,39.895395,No_SV_ID
2072,万寿路街道_110108001000,116.278477,39.895395,No_SV_ID
2073,万寿路街道_110108001000,116.277892,39.895396,No_SV_ID
2074,万寿路街道_110108001000,116.277307,39.895397,No_SV_ID
2075,万寿路街道_110108001000,116.276723,39.895396,No_SV_ID
2076,万寿路街道_110108001000,116.276138,39.895395,No_SV_ID
2077,万寿路街道_110108001000,116.275553,39.895394,No_SV_ID
2078,万寿路街道_110108001000,116.274968,39.895393,No_SV_ID
